MovieId,Actor
1334,Shawnee Smith
1334,Kevin Dillon
1334,Donovan Leitch
1334,Jeffrey DeMunn
1335,David Huffman
1335,Marianna Hill
1335,Burt Young
1335,John Saxon
1336,Brad Dourif
1337,Béla Lugosi
1337,Henry Daniell
1337,Boris Karloff
1337,Edith Atwater
1340,E. E. Clive
1340,Boris Karloff
1340,Ernest Thesiger
1340,Valerie Hobson
1340,Elsa Lanchester
1340,Colin Clive
1341,Anthony James
1341,Karen Black
1341,Burgess Meredith
1341,Bette Davis
1341,Oliver Reed
1341,Eileen Heckart
1341,Dub Taylor
1343,STAFF FILM REPORT 66-12A
1343,Jessica Lange
1343,Nick Nolte
1343,Gregory Peck
1343,Robert Mitchum
1343,Robert De Niro
1344,STAFF FILM REPORT 66-12A
1344,Polly Bergen
1344,Gregory Peck
1344,Robert Mitchum
1345,Piper Laurie
1345,Sissy Spacek
1345,John Travolta
1346,John Heard
1346,Nastassja Kinski
1346,Malcolm McDowell
1346,Annette O'Toole
1347,Kyle Gallner
1347,Kellan Lutz
1347,Thomas Dekker
1347,Katie Cassidy
1347,Rooney Mara
1347,Jackie Earle Haley
1348,Gustav von Wangenheim
1348,Alexander Granach
1348,Wolfgang Heinz
1348,Greta Schröder
1348,Max Schreck
1348,Ruth Landshoff
1350,Billie Whitelaw
1350,David Warner
1350,Lee Remick
1350,Gregory Peck
1350,Lee Remick
1350,David Warner
1350,Gregory Peck
1350,Billie Whitelaw
1350,David Warner
1350,Lee Remick
1350,Gregory Peck
1350,Billie Whitelaw
1352,Faye Dunaway
1352,Joe Mantegna
1352,John Spencer
1352,Gary Sinise
1352,William Fichtner
1352,Matt Dillon
1352,Skeet Ulrich
1353,George Segal
1353,Pierce Brosnan
1353,Barbra Streisand
1353,Mimi Rogers
1354,Stellan Skarsgård
1354,Katrin Cartlidge
1354,Emily Watson
1355,Ewan McGregor
1355,Josh Brolin
1355,Lauren Graham
1355,Nick Nolte
1356,LeVar Burton
1356,Gates McFadden
1356,Jonathan Frakes
1356,Alfre Woodard
1356,Patrick Stewart
1356,Marina Sirtis
1356,Brent Spiner
1357,Armin Mueller-Stahl
1358,Dwight Yoakam
1358,John Ritter
1358,Billy Bob Thornton
1358,Natalie Canerday
1359,Rita Wilson
1359,Jake Lloyd
1359,Sinbad
1359,Jim Belushi
1359,Robert Conrad
1359,Arnold Schwarzenegger
1360,Christine Boisson
1363,Gregory Hines
1363,Courtney B. Vance
1363,Denzel Washington
1363,Whitney Houston
1363,Jenifer Lewis
1367,Jeff Daniels
1367,Glenn Close
1367,The Lady Olivier
1370,Reginald VelJohnson
1370,John Amos
1370,William Atherton
1370,Bonnie Bedelia
1370,Bruce Willis
1370,William Sadler
1370,Franco Nero
1371,James Doohan
1371,Nichelle Nichols
1371,George Takei
1371,William Shatner
1371,Persis Khambatta
1371,Birthplace
1371,Walter Koenig
1371,Leonard Nimoy
1371,Stephen Collins
1371,DeForest Kelley
1372,Leonard Nimoy
1372,Walter Koenig
1372,Christopher Plummer
1372,William Shatner
1372,David Warner
1372,Kim Cattrall
1372,DeForest Kelley
1372,George Takei
1372,Nichelle Nichols
1372,James Doohan
1373,Laurence Luckinbill
1373,William Shatner
1373,Leonard Nimoy
1373,Walter Koenig
1373,George Takei
1373,DeForest Kelley
1373,Nichelle Nichols
1373,James Doohan
1374,Paul Winfield
1374,Leonard Nimoy
1374,Merritt Butrick
1374,George Takei
1374,Nichelle Nichols
1374,Ricardo Montalbán
1374,Kirstie Alley
1374,Walter Koenig
1374,James Doohan
1374,William Shatner
1374,Bibi Besch
1374,DeForest Kelley
1375,DeForest Kelley
1375,Merritt Butrick
1375,George Takei
1375,Nichelle Nichols
1375,Christopher Lloyd
1375,Walter Koenig
1375,William Shatner
1375,James Doohan
1376,DeForest Kelley
1376,Leonard Nimoy
1376,Nichelle Nichols
1376,George Takei
1376,Walter Koenig
1376,William Shatner
1376,James Doohan
1377,Michelle Pfeiffer
1377,Michael Keaton
1377,Pat Hingle
1377,Christopher Walken
1377,Danny DeVito
1377,Michael Gough
1377,Michael Murphy
1379,Lou Diamond Phillips
1379,Alan Ruck
1379,Emilio Estevez
1379,Kiefer Sutherland
1379,Christian Slater
1379,Balthazar Getty
1380,Joan Blondell
1380,Eve Arden
1380,Alice Ghostley
1380,John Travolta
1380,Olivia Newton-John
1380,Dody Goodman
1380,Sid Caesar
1380,Sha Na Na
1380,Stockard Channing
1380,Frankie Avalon
1383,Christopher Lambert
1383,Norbert Weisser
1383,Natasha Tonya Henstridge
1383,Norbert Weisser
1383,Natasha Tonya Henstridge
1383,Christopher Lambert
1387,Richard Dreyfuss
1387,Roy Scheider
1387,Lorraine Gary
1387,Robert Shaw
1389,Bess Armstrong
1389,Louis Gossett Jr.
1389,Simon MacCorkindale
1391,Annette Bening
1391,Lisa Marie
1391,Pierce Brosnan
1391,Glenn Close
1391,Sylvia Sidney
1391,Martin Short
1391,Jack Nicholson
1391,Lukas Haas
1391,Danny DeVito
1391,Michael J. Fox
1391,Jack Black
1391,Tom Jones
1391,Sarah Jessica Parker
1391,Jim Brown
1391,Natalie Portman
1392,Burt Reynolds
1392,Mary Kay Place
1392,Kelly Preston
1392,Laura Dern
1392,M. C. Gainey
1392,Kurtwood Smith
1392,Swoosie Kurtz
1392,Kenneth Mars
1393,Jay Mohr
1393,Tom Cruise
1393,Jerry O'Connell
1393,Renée Zellweger
1393,Bonnie Hunt
1393,Regina King
1393,Cuba Gooding Jr.
1393,Kelly Preston
1394,Holly Hunter
1394,Nicolas Cage
1395,Richard Dreyfuss
1395,Barbara Hershey
1395,Danny DeVito
1398,Mackenzie Astin
1398,Sandra Bullock
1398,Mackenzie Astin
1398,Sandra Bullock
1399,Hal Scardino
1399,Leonardo DiCaprio
1399,Robert De Niro
1399,Diane Keaton
1399,Hume Cronyn
1399,Meryl Streep
1399,Gwen Verdon
1401,James Woods
1401,Whoopi Goldberg
1401,Alec Baldwin
1401,Craig T. Nelson
1404,Andy García
1404,Ian Holm
1404,Colm Feore
1404,Lena Olin
1404,Richard Dreyfuss
1404,Ron Leibman
1404,James Gandolfini
1408,Russell Means
1408,Madeleine Stowe
1408,Daniel Day-Lewis
1410,Donald Moffat
1410,George Newbern
1410,Scott Wolf
1410,Mackenzie Astin
1410,Jack Nicholson
1410,Marion Ross
1410,Ben Johnson
1411,Gérard Depardieu
1411,Derek Jacobi
1411,Julie Christie
1411,Robin Williams
1411,Charlton Heston
1411,Rufus Sewell
1411,Kate Winslet
1411,Billy Crystal
1411,Julie Christie
1411,Robin Williams
1411,Kenneth Branagh
1411,Rufus Sewell
1411,Gérard Depardieu
1411,Kate Winslet
1411,Billy Crystal
1411,Charlton Heston
1411,Robin Williams
1411,Kenneth Branagh
1411,Derek Jacobi
1411,Gérard Depardieu
1411,Kenneth Branagh
1411,Billy Crystal
1411,Derek Jacobi
1411,Julie Christie
1411,Kate Winslet
1411,Charlton Heston
1411,Rufus Sewell
1412,Aidan Gillen
1412,Fionnula Flanagan
1412,Helen Mirren
1413,Renée Zellweger
1413,Vincent D'Onofrio
1413,Ann Wedgeworth
1413,Benjamin Mouton
1414,Rajendra Kumar
1414,Nargis Dutt
1414,Raaj Kumar
1414,Rajendra Kumar  Tuli
1417,John Malkovich
1417,Nicole Kidman
1417,Barbara Hershey
1417,Mary-Louise Parker
1417,Shelley Duvall
1417,Valentina Cervi
1417,Shelley Winters
1417,Christian Bale
1417,Martin Donovan
1417,Richard E. Grant
1419,David Gulpilili
1419,Jenny Agutter
1419,Nicolas Roeg biography and credits
1419,Jenny Agutter
1419,Nicolas Roeg biography and credits
1419,David Gulpilili
1419,Jenny Agutter
1419,Nicolas Roeg biography and credits
1419,David Gulpilili
1419,Nicolas Roeg biography and credits
1419,Jenny Agutter
1419,David Gulpilili
1419,(OBE)
1419,Nicolas Roeg
1419,David Gulpilil
1419,Nicolas Roeg
1419,(OBE)
1419,David Gulpilil
1419,Nicolas Roeg
1419,(OBE)
1419,David Gulpilil
1419,(OBE)
1419,Nicolas Roeg
1419,David Gulpilil
1421,Grateful Dead
1424,Chiwetel Ejiofor
1424,Jodie Foster
1424,Denzel Washington
1424,Willem Dafoe
1424,Christopher Plummer
1425,Michael Palin
1425,Carey Lowell
1425,Robert Lindsay
1425,Kevin Kline
1425,Jamie Lee Curtis
1425,Ronnie Corbett
1425,John Cleese
1425,Kevin Kline
1425,Michael Palin
1425,Robert Lindsay
1425,Carey Lowell
1425,Ronnie Corbett
1425,John Cleese
1425,Jamie Lee Curtis
1426,Miko Hughes
1426,Steve Guttenberg
1427,Ray Liotta
1427,Lauren Holly
1430,George Bancroft
1430,Larry Semon
1430,Clive Brook
1430,Evelyn Brent
1430,Fred Kohler
1431,Chris Rock
1431,Nathaniel Parker
1431,Chris Farley
1431,Nicollette Sheridan
1431,Robin Shou
1432,Michael Wincott
1432,Michael Rapaport
1432,Eddie Murphy
1433,Sebastian Cabot
1433,Whit Bissell
1433,Alan Young
1433,Yvette Mimieux
1433,Rod Taylor
1434,Andrew Divoff
1434,Kathy Long
1434,Eric Pierpoint
1437,Jochen Horst
1437,Charlotte Gainsbourg
1437,Sinéad Cusack
1437,Alice Coulthard
1437,Hanns Zischler
1437,Andrew Robertson
1438,Linda Hamilton
1438,Charles Hallahan
1438,Pierce Brosnan
1439,Burt Reynolds
1439,Debi Mazar
1439,Cindy Williams
1439,Rodney Dangerfield
1439,David Ogden Stiers
1440,Michael Lerner
1440,Nicolas Cage
1440,Brad Dourif
1440,Margaret Colin
1440,Dabney Coleman
1441,Donna Reed
1441,Steve Allen
1441,Dick Winslow
1441,Herbert Anderson
1441,Robert F. Simon
1445,Debra Lynn Messing
1445,Tim Curry
1445,David Alan Grier
1445,Tom Arnold
1445,Ernest Borgnine
1446,Libuše Šafránková
1446,Zdeněk Svěrák
1447,Tupac Shakur
1447,Thandie Newton
1447,Tim Roth
1449,The Lord Haden-Guest
1449,Parker Posey
1449,Catherine O'Hara
1449,Eugene Levy
1449,Fred Willard
1453,Fran Drescher
1453,Timothy Dalton
1453,Lisa Jakub
1453,Patrick Malahide
1454,Michael Balzary
1454,Flea
1454,Chris Pedersen
1456,Richard Fiske
1456,Gino Corrado
1456,Buster Keaton
1456,Lorna Gray
1456,Bud Jamison
1456,Ned Glass
1456,Eddie Laughton
1457,Salma Hayek
1457,Matthew Perry
1457,Jill Clayburgh
1457,Jon Tenney
1458,Gina Gershon
1458,Paul Mazursky
1458,Christopher Walken
1458,Tom Arnold
1458,Skeet Ulrich
1459,Gene Hackman
1459,Clint Eastwood
1459,Ed Harris
1460,Bess Armstrong
1460,Doug E. Doug
1460,Christina Ricci
1460,Peter Boyle
1460,Michael McKean
1463,Danny Nucci
1463,Bette Midler
1463,Paula Marshall
1463,Dennis Farina
1463,David Rasche
1463,Gail O'Grady
1464,Gary Busey
1464,Robert Loggia
1464,Balthazar Getty
1464,Natasha Gregson Wagner
1464,Robert Blake
1465,Ving Rhames
1465,Loren Dean
1465,Jon Voight
1465,Don Cheadle
1465,Esther Rolle
1465,Michael Rooker
1466,Anne Heche
1466,Michael Madsen
1466,Johnny Depp
1466,Al Pacino
1466,Bruno Kirby
1466,James Russo
1468,Tamala Jones
1468,Tommy Davidson
1468,Jamie Foxx
1468,Vivica A. Fox
1471,Vincent D'Onofrio
1471,Mary Beth Hurt
1471,Vincent D'Onofrio
1471,Mary Beth Hurt
1472,Wade Dominguez
1472,Stephen Dorff
1472,Harvey Keitel
1472,Famke Janssen
1473,Fred Ward
1473,Biff Yeager
1473,Dean Cain
1473,Brad Dourif
1473,Sean Patrick Flanery
1473,Mitchell Whitfield
1475,Sarita Choudhury
1475,Rekha
1475,Indira Varma
1475,Naveen Andrews
1475,Ramon Tikaram
1476,Robin Quivers
1476,Howard Stern
1476,Mary McCormack
1479,Enrique Irazoqui
1480,Robert Loggia
1480,Vanessa Redgrave
1480,Julia Ormond
1482,Kate Beckinsale
1482,Shuler Hensley
1482,Kevin J. O'Connor
1482,Will Kemp
1482,Hugh Jackman
1482,Kevin J. O'Connor
1482,Shuler Hensley
1482,Kate Beckinsale
1482,Will Kemp
1482,Hugh Jackman
1483,James Spader
1483,Holly Hunter
1483,Deborah Kara Unger
1484,Liev Schreiber
1484,Parker Posey
1484,Campbell Scott
1484,Stanley Tucci
1484,Anne Meara
1489,Scott Bakula
1489,Jasmine Guy
1489,Ashley Peldon
1495,Jason Narvy
1495,Nakia Burrise
1495,Toso Kune Do
1495,Austin St. John
1495,Blake Foster
1495,Paul Schrier
1495,Toso Kune Do
1495,Johnny Yong Bosch
1495,Amy Jo Johnson
1495,Blake Foster
1495,Austin St. John
1495,Jason David Frank
1495,Nakia Burrise
1495,Jason Narvy
1495,Johnny Yong Bosch
1495,Amy Jo Johnson
1495,Jason David Frank
1495,Paul Schrier
1496,Sophie Marceau
1496,Alfred Molina
1496,Mia Kirshner
1497,Jean-Claude Van Damme
1497,Dennis Rodman
1497,Paul Freeman
1498,Joanna Going
1498,Liv Tyler
1498,Kathy Baker
1498,Billy Crudup
1498,Joaquin Phoenix
1498,Jennifer Connelly
1499,Ice Cube
1499,Eric Stoltz
1499,Jennifer Lopez
1499,Jon Voight
1499,Owen Wilson
1500,John Cusack
1500,Dan Aykroyd
1500,Alan Arkin
1500,Minnie Driver
1500,Alan Arkin
1500,Minnie Driver
1500,Dan Aykroyd
1500,John Cusack
1502,Molly Parker
1502,Peter Outerbridge
1502,Jay Brazeau
1502,Molly Parker
1502,Jay Brazeau
1502,Peter Outerbridge
1502,Jay Brazeau
1502,Peter Outerbridge
1502,Molly Parker
1503,Dyan Cannon
1503,George Hamilton
1503,Todd Louiso
1503,Kristy Swanson
1503,David Spade
1503,Joe Pesci
1507,Frances McDormand
1507,Cate Blanchett
1507,Julianna Margulies
1507,Glenn Close
1507,Pauline Collins
1507,Johanna ter Steege
1513,Mira Sorvino
1513,Lisa Kudrow
1513,Mira Sorvino
1513,Lisa Kudrow
1513,Mira Sorvino
1513,Lisa Kudrow
1515,Anne Heche
1515,Keith David
1515,Tommy Lee Jones
1515,Don Cheadle
1515,Tom Jones
1515,Gaby Hoffmann
1516,Sam Neill
1516,Judy Davis
1516,Rachel Griffiths
1516,F. Murray Abraham
1517,( OBE)
1517,Mimi Rogers
1517,Michael York
1517,Elizabeth Hurley
1517,Mike Myers
1523,Kiefer Sutherland
1523,Kevin Pollak
1523,Kim Dickens
1524,Edmond O'Brien
1524,Alexis Smith
1524,William Holden
1527,Gary Oldman
1527,Bruce Willis
1527,Chris Tucker
1527,Ian Holm
1529,Rachel True
1529,James Duval
1529,Rachel True
1529,James Duval
1535,Randy Becker
1535,John Glover
1535,Stephen Spinella
1535,John Benjamin Hickey
1535,Stephen Bogardus
1535,Justin Kirk
1535,Jason Alexander
1539,Dougray Scott
1539,William Thomas
1539,Llŷr Ifans
1539,Rhys Ifans biography and credits
1541,Tchéky Karyo
1541,Meg Ryan
1541,Kelly Preston
1541,Matthew Broderick
1542,Ewan McGregor
1542,(OBE)
1542,Pete Postlethwaite
1542,Peter Martin
1542,Stephen Moore
1542,Jim Carter
1542,Stephen Tompkinson
1542,Tara Fitzgerald
1542,Sue Johnston
1542,Philip Jackson
1543,Mike Nichols
1543,David de Keyser
1544,Arliss Howard
1544,Julianne Moore
1544,Jeff Goldblum
1544,Pete Postlethwaite
1545,Claire Nebout
1545,Victoire Thivisol
1546,Betsy Brantley
1546,Steven Soderbergh
1547,Bonnie Bartlett
1547,Scott Wilson
1547,Blake Heron
1547,Ann Dowd
1547,Michael Moriarty
1550,Jeff Daniels
1550,Michael Richards
1551,Rene Russo
1551,Alan Cumming
1551,Robbie Coltrane
1552,Colm Meaney
1552,John Cusack
1552,Nicolas Cage
1552,Rachel Ticotin
1552,Ving Rhames
1552,Steve Buscemi
1552,John Malkovich
1554,Vivian Wu
1554,Hideko Yoshida
1554,Ken Ogata
1554,Judy Ongg
1554,Ewan McGregor
1554,Ken Ogata
1554,Hideko Yoshida
1554,Vivian Wu
1554,Judy Ongg
1554,Ewan McGregor
1555,Linda Lovelace
1555,Carol Connors
1555,Harry Reems
1556,Sandra Bullock
1556,Temuera Morrison
1556,Willem Dafoe
1557,Al Corley
1557,Jennifer Hetrick
1562,Pat Hingle
1562,George Clooney
1562,Michael Gough
1562,Uma Thurman
1562,Elle Macpherson
1562,Arnold Schwarzenegger
1564,Polly Walker
1564,Mark Frankel
1564,Jean Reno
1564,Mercedes Ruehl
1566,Danny DeVito
1566,Tate Donovan
1566,James Woods
1566,Susan Egan
1566,James Woods
1566,Susan Egan
1566,Tate Donovan
1566,Danny DeVito
1568,Tanya Roberts
1568,Don Stroud
1568,Tom Atkins
1568,Delta Burke
1568,Stacy Keach
1568,Kent Williams
1570,Tomorowo Taguchi
1570,Shinya Tsukamoto
1570,田口 トモロヲ
1573,Trudy Young
1573,Art Hindle
1573,John Vernon
1574,Ralph Lewis
1574,Lillian Gish
1574,Josephine Crowell
1574,Vera Lewis
1574,Robert Harron
1574,Margery Wilson
1574,Mae Marsh
1574,Constance Talmadge
1574,Miriam Cooper
1574,Elmer Clifton
1574,Alfred Paget
1574,Frank Bennett
1579,Frédéric Pierrot
1581,Dyan Cannon
1581,Walter Matthau
1581,Gloria DeHaven
1581,Brent Spiner
1582,Frances Fisher
1582,Scott Bairstow
1582,Devon Sawa
1582,Jamey Sheridan
1583,Francis Capra
1583,Mara Wilson
1583,Kathleen Turner
1583,Martin Short
1583,Robert Pastorelli
1585,Miranda Otto
1586,Demi Moore
1586,Anne Bancroft
1587,Ben Davidson
1587,William Smith
1587,Valérie Quennessen
1587,Sandahl Bergman
1587,Mako
1587,Arnold Schwarzenegger
1587,Gerry Lopez
1587,Max von Sydow
1587,James Earl Jones
1588,Leslie Mann
1588,Richard Roundtree
1588,John Cleese
1588,Brendan Fraser
1588,Holland Taylor
1589,Annabella Sciorra
1589,Sylvester Stallone
1589,Edie Falco
1589,Peter Berg
1589,Michael Rapaport
1589,Ray Liotta
1589,Robert De Niro
1589,Harvey Keitel
1593,Illeana Douglas
1593,Kevin Dunn
1593,Olympia Dukakis
1593,Kevin Bacon
1593,Jay Mohr
1593,Jennifer Aniston
1594,Aaron Eckhart
1595,August Schellenberg
1595,Annie Corley
1595,Patrick Kilpatrick
1596,Andy Serkis
1596,Katrin Cartlidge
1596,Mark Benton
1597,Julia Roberts
1597,Patrick Stewart
1597,Mel Gibson
1598,Andy García
1598,Marcia Gay Harden
1598,Michael Keaton
1598,Brian Cox
1599,Christopher Meloni
1599,Antje Traue
1599,Kevin Costner
1599,Russell Crowe
1599,Diane Lane
1599,Amy Adams
1599,Ayelet Zurer
1599,Henry Cavill
1599,Michael Shannon
1600,Debi Mazar
1600,John Travolta
1600,Sean Penn
1600,Robin Wright
1601,Clarence Williams III
1601,Chi McBride
1601,Richard Bradford
1601,Vanessa Williams
1601,Andy García
1601,Tim Roth
1601,Cicely Tyson
1603,Giancarlo Giannini
1603,F. Murray Abraham
1603,Charles S. Dutton
1603,Josh Brolin
1603,Mira Sorvino
1604,Bert Roach
1604,Ned Sparks
1604,Claire Windsor
1604,Owen Moore
1606,Karina Lombard
1606,Thomas Ian Griffith
1606,Kevin Sorbo
1606,Tia Carrere
1606,Harvey Fierstein
1608,Liesel Pritzker Simmons
1608,Wendy Crewson
1608,Gary Oldman
1608,William H. Macy
1608,Harrison Ford
1609,John Heard
1609,Clifton Collins Jr.
1609,Kelly Rowan
1610,Sam Neill
1610,Scott Glenn
1610,Alec Baldwin
1610,Sean Connery
1610,James Earl Jones
1611,Keanu Reeves
1611,River Phoenix
1613,Douglas Spain
1613,Martha Veléz
1613,Zak Penn
1613,Robin Thomas
1617,Kim Basinger
1617,Guy Pearce
1617,Kevin Spacey
1617,Danny DeVito
1617,Russell Crowe
1619,Danny Denzongpa
1619,BD Wong
1619,Jamyang Jamtsho Wangchuk
1619,Brad Pitt
1619,David Thewlis
1619,Lhakpa Tsamchoe
1619,Brad Pitt
1619,David Thewlis
1619,Lhakpa Tsamchoe
1619,Jamyang Jamtsho Wangchuk
1619,BD Wong
1619,Danny Denzongpa
1621,Brandon Hammond
1621,Gina Ravera
1621,Nia Long
1621,Jeffrey D. Sams
1621,Vivica A. Fox
1621,Michael Beach
1621,Irma P. Hall
1623,Robert Englund
1623,Tony Todd
1623,Andrew Divoff
1623,Tammy Lauren
1624,Jessica Lange
1624,Pat Hingle
1624,Colin Firth
1624,Michelle Pfeiffer
1624,Kevin Anderson
1624,Keith Carradine
1624,Jason Robards
1624,Jennifer Jason Leigh
1625,Rosario Dawson
1625,Jordan Ladd
1625,Tracie Thoms
1625,Sydney Tamiia Poitier
1625,Zoë Bell
1625,Vanessa Ferlito
1625,Kurt Russell
1625,Mary Elizabeth Winstead
1625,Rose McGowan
1626,Kris Kristofferson
1626,Steven Seagal
1627,Joaquin Phoenix
1627,Jon Voight
1627,Claire Danes
1627,Nick Nolte
1627,Billy Bob Thornton
1627,Sean Penn
1627,Powers Boothe
1627,Jennifer Lopez
1632,Joan Cusack
1632,Christopher McDonald
1632,Lauren Holly
1632,Greg Kinnear
1632,Jay Thomas
1632,Jill Hennessy
1633,J. Kenneth Campbell
1633,Christine Dunford
1633,Peter Fonda
1633,Vanessa Zima
1633,Patricia Richardson
1633,Jessica Biel Timberlake
1635,Jamey Sheridan
1635,Tobey Maguire
1635,Christina Ricci
1635,Sigourney Weaver
1635,Kevin Kline
1635,Adam Hann-Byrd
1635,Elijah Wood
1635,Joan Allen
1639,Ben Affleck
1639,Joey Lauren Adams
1639,Jason Lee
1641,Robert Carlyle biography and credits
1641,Tom Wilkinson
1641,Robert Carlyle
1641,Mark Addy
1643,Richard Pasco
1643,Geoffrey Palmer
1643,Judi Dench
1643,Billy Connolly
1643,David Westhead
1643,Antony Sher
1645,Keanu Reeves
1645,Judith Ivey
1645,Al Pacino
1645,Craig T. Nelson
1646,Jessica Lundy
1646,Harland Williams
1646,Jeffrey DeMunn
1646,William Sadler
1646,Beau Bridges
1649,Rodney Brooks
1650,Jennifer Jason Leigh
1650,Judith Ivey
1650,Maggie Smith
1650,Ben Chaplin
1651,Kevin Bacon
1651,Paul Dooley
1651,Brad Renfro
1651,Maximilian Schell
1651,Calista Flockhart
1652,Neil Young
1653,Ethan Hawke
1653,Alan Arkin
1653,Jude Law
1653,Uma Thurman
1653,Ernest Borgnine
1653,Loren Dean
1654,Harvey Keitel
1654,Peter O'Toole
1654,Florence Hoath
1654,Phoebe Nicholls
1654,Paul McGann
1654,Florence Hoath
1654,Peter O'Toole
1654,Harvey Keitel
1654,Phoebe Nicholls
1654,Paul McGann
1655,Liev Schreiber
1655,Michael DeLorenzo
1655,Joanna Going
1655,Rose McGowan
1655,Clifton Powell
1655,Peter O'Toole
1655,Nicky Katt
1655,Ben Affleck
1656,Ian McKellen
1656,Kathy Bates
1656,Joss Ackland
1657,Lisa Kudrow
1657,Carrie Fisher
1657,Josh Lucas
1657,Val Kilmer
1657,Dylan McDermott
1657,Kate Bosworth
1658,Ian Holm
1658,Cameron Diaz
1658,Stanley Tucci
1658,Delroy Lindo
1658,Ewan McGregor
1658,Maury Chaykin
1658,Holly Hunter
1658,Delroy Lindo
1658,Ian Holm
1658,Stanley Tucci
1658,Cameron Diaz
1658,Maury Chaykin
1658,Holly Hunter
1658,Ewan McGregor
1659,Brendan Sexton III
1660,Lisa Nicole Carson
1660,Branford Marsalis
1660,Vondie Curtis-Hall
1660,Lynn Whitfield
1660,Debbi Morgan
1660,Meagan Good
1660,Diahann Carroll
1661,Danny Glover
1661,Jared Leto
1661,Ted Levine
1662,James Earl Jones
1662,Jim Belushi
1662,David Paymer
1662,Gary Cole
1662,Tupac Shakur
1662,Wendy Crewson
1662,Lela Rochon
1663,Bill Murray
1663,John Candy
1663,Warren Oates
1663,John Candy
1663,Warren Oates
1663,Bill Murray
1665,Rowan Atkinson
1665,Pamela Reed
1665,Sandra Oh
1665,Harris Yulin
1665,Burt Reynolds
1665,Peter MacNicol
1665,Sandra Oh
1665,Pamela Reed
1665,Harris Yulin
1665,Burt Reynolds
1665,Harris Yulin
1665,Burt Reynolds
1665,Peter MacNicol
1665,Rowan Atkinson
1665,Pamela Reed
1665,Rowan Atkinson
1665,Sandra Oh
1665,Peter MacNicol
1666,Alyssa Milano
1666,Cathy Moriarty
1666,Robert Downey Jr.
1666,Malcolm McDowell
1666,Richard Lewis
1666,Sean Penn
1667,Robert Prosky
1667,John Travolta
1667,Dustin Hoffman
1667,Mia Kirshner
1667,Ted Levine
1668,Kyle MacLachlan
1668,Nastassja Kinski
1668,Ming-Na Wen
1668,Wesley Snipes
1668,Robert Downey Jr.
1668,Ming-Na Wen
1668,Nastassja Kinski
1668,Kyle MacLachlan
1668,Wesley Snipes
1668,Robert Downey Jr.
1669,Sally Potter
1669,Sally Potter
1669,(OBE)
1669,(OBE)
1670,James Nesbitt
1670,Emily Lloyd
1670,Goran Višnjić
1670,Woody Harrelson
1670,Stephen Dillane
1671,Michael Rooker
1671,Ellen Burstyn
1671,Chris Penn
1671,Tim Roth
1671,Renée Zellweger
1671,Chris Penn
1671,Ellen Burstyn
1671,Michael Rooker
1671,Tim Roth
1671,Renée Zellweger
1672,Danny DeVito
1672,Matt Damon
1672,Claire Danes
1672,Mary Kay Place
1672,Jon Voight
1673,Philip Seymour Hoffman
1673,Mark Wahlberg
1673,John C. Reilly
1673,Heather Graham
1673,Don Cheadle
1673,William H. Macy
1673,Julianne Moore
1673,Burt Reynolds
1673,Don Cheadle
1673,William H. Macy
1673,Julianne Moore
1673,Burt Reynolds
1673,Mark Wahlberg
1673,Philip Seymour Hoffman
1673,John C. Reilly
1673,Heather Graham
1674,Harrison Ford
1674,Harrison Ford
1676,Patrick Muldoon
1676,Casper Van Dien
1676,Michael Ironside
